SYMBOL	logFC	P.Value
CD14	0.0105975809221093	0.838644698573623
MIF	-0.161026721159415	0.00541595027222169
PPIH	-0.165402373144921	0.000492231366382035
FLNC	-0.122420625876806	0.00359587790364162
SLC5A5	-0.050976325284414	0.373278383092488
CES2	-0.158258015085135	0.00144997666008146
ZFAND6	0.149205010346021	0.0127879040201691
TMPRSS5	-0.0808932379492688	0.169903301959438
TARS	0.103611792963779	0.014971545209632
MTERF1	-0.0624360915978173	0.237837122982106
USP47	0.0127713616304455	0.796813836986955
TCRBV12S3	0.0161528567771771	0.756589885956604
PTPRU	0.0862088680452979	0.139260820642722
RUFY2	0.116542985985511	0.0827073458479084
PLCH1	0.0382595446920329	0.507505037613211
CREG1	-0.090004860121363	0.153076485451332
CDK16	-0.0729363136449184	0.222889309585993
PRDM14	-0.0664964104927499	0.270474901982848
SKP1	0.0403913118442114	0.492693252367562
SLIT3	-0.0296466486467324	0.604572823647357
PPIL2	0.0533081832355178	0.368788313168454
RPL21 /// RPL21P28 /// SNORA27 /// SNORD102	-0.180763462382242	0.0023685997560101
A1CF	-0.03020601068659	0.575062854664117
GREB1	-0.00301537861412804	0.958040092888133
PTPRS	-0.0750578210090529	0.193066892103791
BFSP1	-0.119745615724628	0.00718901809607671
PPAN /// PPAN-P2RY11	0.0694632483731965	0.256264592574671
GUCA2B	-0.0025692370760817	0.96259559720512
HNF1B	-0.0505630150905727	0.355824264200067
LUC7L	0.0430835410217405	0.412204713138552
TCEB3B	-0.0435561812463723	0.388325798875366
LRIT1	-0.0817707713351412	0.153949926695773
MAML1	0.177315946224646	0.00157255630495159
KLF15	0.0131632952844276	0.814431189878242
TYW1	0.0266410325887776	0.429932705758588
DVL1	0.0167098172789917	0.633353161105315
RYR1	-0.0394960309094152	0.486177193346085
IGFBP7	-0.105434245036216	0.0606464002736572
PDZK1	-0.0707546977608668	0.202065185015984
HSPA6	-0.064702811672098	0.223455541028153
GTSE1	-0.0401826056322423	0.48174708567085
C1QB	-0.0165623711376757	0.771994173873715
ACKR2	0.00378976312319423	0.947989696952077
PRSS3	0.00344330758877476	0.960538268376768
PIGV	-0.194855462298904	0.000904477977705967
CYP4A11	-0.0347800238641245	0.543244804604188
LRFN4	0.0942150838242863	0.114987435674618
CCDC186	0.0876530244384108	0.131268034997602
PTPN9	0.0649721780054398	0.313883653526109
ENDOG	0.00475429245652936	0.936166253223657
HOXA1	-0.0949795832246343	0.0922838408348793
ALG11 /// UTP14C	-0.018439009213763	0.734363980738206
SEC31B	-0.0439198126884008	0.487590186371502
HSD17B14	-0.0862311301195593	0.117786970137581
ITGB1BP1	0.00903372226450383	0.849269176672158
HCRT	0.00416647774819268	0.940095652841859
MARK4	-0.0147709431883936	0.78494702646067
TTC40	-0.0123925060271715	0.822857740849308
MAPK10	-0.0639550691394808	0.243921920455882
SMUG1	-0.064334182898544	0.2021035131509
BMP10	-0.0293950941485459	0.580950771888899
KCNB2	-0.0945491311068771	0.0381274684442747
PRPF31	-0.0807393660525264	0.141496012137808
LGALS3BP	-0.0203001005634	0.732233403759383
CASR	-0.046564064565211	0.427054032878765
CER1	0.0499974378804389	0.360909491294954
CNOT1	-0.000414106519920132	0.994713517279476
OCRL	0.0189389535597906	0.756344438119333
HOXB8	-0.0469199453967333	0.429690614654721
BCL9	0.000317097625010199	0.995142193657879
PRDM1	0.132466415692032	0.0125309156559475
TOP3A	-0.00731377385687892	0.895346028292541
CCPG1	-0.0854187092807939	0.0341634851117699
SLC30A3	0.0426415975905901	0.4626839535206
ASL	-0.117300494355064	0.0492155391001578
PYCARD	-0.144698532788036	0.00023325982068803
RPL29P7 /// RPL29P7	-0.192280696621371	0.000809070632308327
LMTK2	-0.0351813837753578	0.565184035190123
DEFB1	-0.00519642534238773	0.930825508465833
COQ7	-0.123201194586951	0.0219082357939704
DGAT1	-0.0125271086974621	0.8305140605299
DUSP12	-0.0115196790543362	0.815734605101117
TUSC2	0.0551722727952964	0.34661475966473
SLC16A2	-0.0690854898695576	0.21145928325737
PYGO1	0.104138395038054	0.0532472941243609
TSSC1	-0.00458347743477727	0.924293966234849
PLGLB1 /// PLGLB2	-0.0424357254565186	0.459727685151422
S100A1	-0.0649493399420242	0.232373115983419
POGLUT1	0.103915189710155	0.0886624142171468
C8A	-0.0358160644094143	0.51244803078294
BCAR3	0.108606215550734	0.05364768972683
ARSE	-0.013554182606879	0.814432937585493
ADM2	-0.0313279499112253	0.567246307222418
MED27	0.0228541331231922	0.706704972253137
CBFA2T2	0.0729260693768152	0.252440634852288
OLA1	-0.102246467300713	0.000949860950117509
CRHR2	0.0332224593297186	0.492460540109211
ARF3	-0.0253256660778884	0.685076825627908
AEBP1	0.00751738445833894	0.875527695363707
NTN1	0.0237457319945698	0.633254960840272
EIF4A2 /// MIR1248 /// SNORA4 /// SNORA63 /// SNORA81 /// SNORD2	-0.0135633248912956	0.764319510554153
CRB1	-0.0817553125108628	0.132027520952492
POLR1D	-0.0898883509329611	0.0399173490708052
GMIP	0.0192643774402228	0.699805748672615
NBPF10 /// NBPF11 /// NBPF14 /// NBPF15 /// NBPF19 /// NBPF20 /// NBPF25P /// NBPF26 /// NBPF8 /// NBPF9	0.0469964319456651	0.433449261366396
CLUHP3	-0.07653315177898	0.0866561396747103
ABCG5	-0.00130048098187796	0.98029902053967
PNPLA3	-0.0336716420235463	0.53036723006188
IL5RA	-0.0649095023586916	0.286392460896679
PRKCG	-0.0158646136123144	0.791924439245125
LILRB5	-0.128484102159416	0.013353201960759
WBP11	0.104464125603264	0.074492898177294
PTPRH	0.0880026948260921	0.183163514712166
LCAT	0.083170783690222	0.129592829821358
ZNF835	0.0296772522808046	0.617697944901437
MRPL57	-0.102355223719197	0.00728121182292624
DKFZP434A062	-0.00890856339310808	0.875712429101871
MAK	0.00898591630797574	0.8025460169845
CYBB	-0.0276687864909384	0.640573807366235
PLEKHH3	-0.00971139318840297	0.858947103697587
FOLH1 /// FOLH1B	-0.0275068852246347	0.662568234557216
EXOC3	-0.112889857094196	0.0331086336166024
WIPI1	0.105426877219214	0.00748513765039605
SYT17	-0.0230213072699232	0.708628339553977
EFNA5	-0.0703777588840513	0.193852196748196
MMP24	0.0108359039311638	0.823463154506893
APBA2	0.0262342991141358	0.516025729340743
DNAH6	0.00364462195290205	0.945507160471519
USP20	-0.0157761338550673	0.745241111644039
SNW1	-0.0197953778423869	0.714630074211331
TTC22	-0.0298642539927494	0.579192097920496
PON1	-0.000274866451083433	0.995650368094392
RBL1	-0.108964898547099	0.0520985987194393
RER1	-0.0214608487192001	0.686377087150519
TPSG1	0.00397538704529943	0.947634317426614
CXCR6	-0.029327884105065	0.614570800599486
AC084219.3	-0.0674197025072427	0.192887781889721
RPUSD2	-0.011307885512676	0.848251588233265
LUM	-0.101804330036217	0.0714326893153735
MADCAM1	-0.00238912193296592	0.968328353041592
GOLGB1	-0.0215525315162974	0.65547883013427
CUL7	-0.0844530771521663	0.151539342551631
CCIN	0.0199432199655831	0.654231063886958
MGAT1	0.0184903561485559	0.670632283844344
FGF21	0.00524760338587704	0.92751635465641
TCEB1P3 /// TCEB1P3	-0.0321484332391258	0.582617419476703
AMBRA1	-0.037655622965576	0.476372626295842
HBQ1	0.0533004053405843	0.332187917316272
IL3RA	0.00346753796739385	0.95181014017661
MON2	-0.0191747730923861	0.720192412596928
TNK1	-0.0700322808749947	0.187018196617101
NTSR1	0.114492723735511	0.0596227296399595
AVIL	-0.0522397742807943	0.391778218403877
GMPS	0.0643798171141352	0.173207787752514
RRP7A	0.0503179158587033	0.432604171635837
CBLC	0.00788133642572664	0.897169266970411
HLA-DRA	-0.0185862585688366	0.754339721619837
MRPS2	-0.00488928444927073	0.911254073362193
BACE1	-0.0671995364963696	0.240262688638237
MYL4	-0.0511911883623135	0.393528818815644
MRPL9	-0.11438219912861	0.0151205464686251
TAL1	-0.00039698148550027	0.994640663590061
HMGN2	-0.166882318695642	3.04248574183407e-05
MRPL35	-0.0319967881467322	0.516621142588726
MASP1	-0.142657719757239	0.0242965199560387
SIRPB1	0.0125052291449324	0.811150208649075
PRAMEF10	0.0091810284565268	0.875225418112602
ACTR5	-0.0102027915996317	0.858375881183393
GATA4	-0.0800089234619508	0.136832313916708
OVOL3	-0.0547976092228204	0.152838562101131
FLAD1	0.100217159307977	0.0497626188543961
SNHG17	0.201515727159426	0.000734923140332368
TRMT1	-0.0834211451739097	0.198900080690528
CAPN9	-0.00561517315760618	0.91354813872608
CSH1 /// CSH2	-0.0195618576431116	0.730065851128071
L2HGDH	-0.0536955957028962	0.134893567836986
NACA	-0.0812646244184716	0.181431530959746
LRP5	0.0182628055380532	0.712374171430811
OPRD1	0.00984157718478684	0.849445690812443
SAA1 /// SAA2 /// SAA2-SAA4	0.0515820442373229	0.400104013305038
OR7E47P	0.105599496532612	0.071288049818787
CHN2	0.0138054759456523	0.783267276169956
RPS4XP9 /// RPS4XP9	-0.11570244804166	0.0594259198967441
PLA2G2A	-0.0763082116920231	0.114428540274759
FBRS	0.0064329466195705	0.906675415772674
ZAK	-0.0619817553206463	0.279271330412491
TMEM160	-0.116294751382246	0.0497108646842521
AGPAT3	0.122996413793484	0.0347938209401823
PTPN7	0.0199372610199315	0.695699244045001
DOLPP1	-0.143927009192015	0.00629864822244526
ARSF	0.00332226358696186	0.952380143438882
GPR52	-0.0272625694782569	0.586104063966848
RNASEH2A	-0.198306679445649	0.00155088702538162
DLGAP1	-0.0696714729728214	0.190125187783917
THOC5	-0.0993269520652102	0.0860781150394446
GPN3	-0.0975924156720929	0.0829188876743111
ERP44	0.0243971334039941	0.525332044336972
DAPK2	-0.139625859994561	0.0171088196557698
USP4	-0.043844859099627	0.284434606013688
PPP4R2	0.0201361485253662	0.549630963645988
PON3	0.0138569384728298	0.808465683262236
PRDM4	0.157769099201087	0.00358955096320803
FLJ13224	-0.0989518382898527	0.063899783731499
NEB	-0.0736680291286187	0.169391515194963
COPE	-0.15605524859963	0.00982108460241169
FCGR1A /// FCGR1B /// FCGR1C	-0.0530766811811541	0.396177389483905
RCN3	-0.0677207245579599	0.184518485319068
DNASE1L2	-0.00162116242209276	0.975254133096259
LLPH	0.0648884366811657	0.252315030457257
HN1	-0.0171412281883967	0.746571964355787
TFAP4	-0.0316538678097773	0.577917015910983
AP2A2	-0.0157614366394885	0.774894064006311
GPR173	-0.0896033925615889	0.124415811133402
USE1	-0.0337303309275327	0.537788766751945
RP5-1119A7.11	0.0106065829637743	0.849747023470291
MYT1	0.000952868099643567	0.985673536099207
AP1G2	-0.132681148190215	0.01705072661112
AP5S1	-0.090938748355069	0.0545213794497958
ELAVL1	0.0712616149547216	0.243010402691179
YWHAB	0.0959610832518187	0.104160890765412
MPI	-0.0140763043967329	0.808505242168773
TPT1P8	-0.0892408547753583	0.10595968306711
PSMD14	0.074242042489141	0.197086442339215
ALOX15B	-0.0741895445217322	0.188744690607292
ANGPTL7	0.0195206502228338	0.73774739216333
PDE10A	-0.0762178301431078	0.179728551325772
ARPC4 /// ARPC4-TTLL3 /// TTLL3	-0.0182770834999966	0.767884017202373
SNTA1	-0.156101712286225	0.00518493661276372
MOB4	0.176289585565229	0.000517060665843263
NR5A1	0.000945177182972934	0.987561026879653
AKR1C4	-0.0355618460217353	0.390730826347707
TERF2	-0.0162723027880336	0.76800641604002
SPAG4	-0.0771153061322423	0.118105877440893
PLA2G16	-0.131814019521731	0.00419923362705621
ZC2HC1C	-0.187197814170285	0.000855080638564105
SMARCB1	-0.00628119217571932	0.904634902677775
STK11	0.00377273777718301	0.953400090952567
FDPSP5 /// FDPSP5	-0.106590281909414	0.0978998050649787
KIF3B	0.0153284120978343	0.80841448401577
INSRR	-0.0272170265905736	0.596103567676618
SEC14L3	0.0203673201177583	0.718631065536836
IGLJ3	-0.0509948901086918	0.301186056727809
CASC3 /// MIR6866	0.0149977330779105	0.780702419440251
IPO4	0.047114480875007	0.474106384315582
VCX2	-0.0165420776775305	0.775587385743625
IZUMO4	-0.00939707180977578	0.875158715062979
UCHL3	0.13328906515218	0.064091192252138
FKBP11	-0.053904913726444	0.292136819394298
BFAR	-0.0286017906141218	0.477145121599842
EXTL2	0.0635305784347917	0.223704961667134
NAP1L1	-0.0352609410326057	0.514889017549355
IP6K1	0.0386971996521819	0.418496290987659
AAGAB	0.0178760045525443	0.755527433609574
NPFFR1	-0.118178153759052	0.0144344574327356
ZNF821	-0.0777376045797036	0.145344369545605
MOB3B	-0.0709577121213671	0.190674723706282
ST6GAL1	-0.00708923960869257	0.903949613803832
FAHD2A /// FAHD2B /// FAHD2CP	0.0271087849402232	0.657099128702894
SSBP1	-0.0974383599076027	0.0886826900840614
HMGXB4	-0.023351051898544	0.69510182816401
IRF3	0.0674210962880579	0.123964833406683
RBP4	0.00477301558152732	0.919279391733566
RIMS1	0.00689412815398871	0.888811758281042
MIS18A	-0.117824919521734	0.0195689432634489
TGFB3	0.0374998515597902	0.521333177274872
TMEM74B	-0.0514174693749974	0.285040521927315
GJB1	-0.0421527589311532	0.51897161672446
SMAD5-AS1	-0.119401041811589	0.0628890300370584
TRAPPC2L	-0.234120515088758	4.25433002156706e-07
FLT3	-0.10607003963949	0.0902202653652284
NDUFS2	-0.149196397760859	0.0029190040957909
LETM1	0.0783622228025447	0.173028830831261
ANAPC2	-0.00194486299094443	0.972377882072185
MRPL46	-0.055897319829703	0.284869218356559
TTC12	-0.106654084369557	0.0645947871859617
RETN	-0.0242014691956456	0.655167880410199
IRF8	0.0209596582427558	0.704528008864697
GINS2	-0.154275400358694	0.00914916714966828
PRR14	-0.059603295451077	0.182877456916269
MYL3	-0.0186408252173864	0.763534088615417
COL2A1	-0.0554427640923878	0.35526711270569
TBC1D15	-0.0754649725815124	0.136719349786248
MYCNOS	-0.0890083566521689	0.0871002334672909
SEMA6A	-0.033364817449268	0.574836217488186
MIR4746 /// UBXN6	-0.0913713549891177	0.132637427081278
SLC7A4	0.0258554760724685	0.66251732241508
ASCC2	-0.0281540726358642	0.606356617112743
SCP2	-0.113289016938397	0.0226299269493344
UNC93B1	-0.12188129839854	0.013282324704233
SEMA6D	-0.0608839994891248	0.319349352818146
SEPT4	-0.0488042465561564	0.406783529491194
STAT4	-0.0524900129673878	0.315430949878448
DUSP26	-0.0379402968369487	0.507338303229546
SLC35A5	-0.111563309277166	0.0498282044732116
TUBA8	-0.0638038182880374	0.224001836537223
HESX1	-0.0509929580434738	0.191289658951728
TRAF2	-0.0207014932934761	0.639935315337925
ENOPH1	-0.00460373854528129	0.91818068581871
CD3D	-0.0746813376014446	0.262026188409521
RBM17	0.00251522611775723	0.970130961655451
POLR2E	-0.133790558898541	0.0275576882468273
C4A /// C4B /// C4B_2	0.0188476913478368	0.749414730433614
NPM3	0.0311414467427618	0.64213077836745
PMS2 /// PMS2CL	-0.0534443692608688	0.285501330702637
CEBPA-AS1	0.0167445909275399	0.791908741948502
PMS2P5 /// PMS2P9	-0.107286939795281	0.0240856413947151
IRX5	0.0776112822699329	0.153900502380461
WWP2	-0.0368571042391252	0.500322231164263
AKT1	0.068958305740944	0.257574935014135
LHPP	-0.0351818194474589	0.528734649828283
RBM42	0.0189514462427649	0.744461061708149
ATIC	0.0658842030018221	0.238484680316338
TRIP13	-0.114859311228255	0.061680735875452
Igk	0.0444725767047132	0.411556020462956
YTHDF1	0.0997775634963922	0.0211988223813706
MAT1A	0.0817190666177527	0.108439920978108
RNF208	-0.036002032806155	0.497953446758158
LA16c-358B7.3	-0.0346327664184747	0.559686483336361
RNF2	0.000237352315227923	0.996630968151146
THG1L	-0.0756115761739045	0.159955939095682
GPR144	-0.00944587433513888	0.855177071022621
SYK	-0.0509925386467334	0.313495970810301
CD74	-0.0878589665344149	0.0834516760917451
ENPEP	-0.0796972915108647	0.193809087310578
TRPM4	-0.0778963349818804	0.197791424132499
HAT1	0.0284925836684877	0.556759873095738
DNTTIP2	0.191354884469215	0.000147269539657622
GCGR	-0.0774056951123132	0.211467031641542
MASP2	-0.0402375107880388	0.485149783218072
B3GALT2	-0.0906825566902136	0.118714412171312
STX1A	0.242276349911237	0.000174837404566678
NPC1L1	-0.0797131889438338	0.179526249234953
NELFB	-0.0537880606883991	0.255206027426135
GGA1	-0.0611069294456472	0.243778549457087
NRGN	-0.0221676787155722	0.648169359774484
GCHFR	-0.176118744244561	0.00581202115303662
CADPS	0.0510696706159495	0.358258672554956
CNPY4	-0.0305573205126759	0.633002300089583
PLD2	-0.0817000477119523	0.132013064861379
DCAF11	-0.0726667735380353	0.16043685657984
RDH11	-0.0017370643405723	0.978666024152749
ATPIF1	-0.223285449076073	9.90990637188982e-07
CASKIN2	0.00374774930797894	0.943151863891583
TP73-AS1	0.0950109228876848	0.0985664222014729
PELP1	-0.0600673803260809	0.209283912666813
KATNA1	0.0974386752862362	0.035134658221167
DDR1-AS1	-0.0118185172173852	0.844436953636294
UBE3C	0.103149873414861	0.0442755941191328
HAP1	0.00939698336957484	0.861409867944285
AP4M1	-0.110184727155788	0.0147500096792514
PMEL	0.0213621480615958	0.670293409157177
NECAP2	0.0376908335163169	0.135058992897054
COPS7B	0.0460234149058047	0.330180299563184
GCAT	-0.125363702755426	0.0170367980761687
TOP3B	0.0569508863659483	0.286542381156816
KLRC4-KLRK1 /// KLRK1	-0.0453920836829642	0.38344113830495
NFU1	-0.244592244987317	1.99162123053471e-06
ARHGEF10	0.0843119596177644	0.113984798813554
VPS37C	0.0623444773025437	0.126060174750007
FOXRED2	-0.0835296269329664	0.119953462514036
MRPS22	-0.0615201764130404	0.197927143222411
STRA6	-0.0503263765742687	0.330890632008715
CARS2	-0.0571107280633978	0.144647249910797
TCF25	-0.193260413041656	3.27139597701742e-05
TTLL12	0.0624175354112397	0.216162603468813
CACTIN	0.0346860973876861	0.560877315958327
PKD2L1	-0.0825808482518058	0.153555130353448
SCNN1D	-0.0448723177373171	0.415741301736943
SDR39U1	-0.242405988960135	3.60336230448293e-06
BAD	-0.175725510755432	2.97706732735902e-05
BCCIP	0.00644067758152822	0.918247285432229
JAG2	0.00950873000724961	0.867105761483402
SMNDC1	0.0475282369112335	0.377392099891332
CD84	0.0288890813315259	0.561471200470248
SCAF4	0.0551760503333378	0.379727885671532
KIR2DS5	0.00672072496558052	0.909941977693478
ABCB8 /// ASIC3	-0.0682750318061549	0.210669264610172
WDR4	0.0787743977518147	0.182148768039679
SDHB	0.0561090006358747	0.354219922517544
VRK3	0.00416599482790669	0.93038430754396
ATP2B3	-0.0833263954438346	0.108219000566317
AQP5	-0.038896884465573	0.443118214361475
LOXL1	0.0347440708007358	0.554904840698575
SDK2	-0.0828278787826022	0.164562892733585
SNX15	-0.0902620933677429	0.0430117076435185
TRIL	-0.0240762887173878	0.695298805516072
CLCN1	0.0176190593405812	0.759892595002702
LY9	0.00841601634058531	0.871395774160654
ELAVL3	0.0168170852173954	0.787102460693066
NAE1	0.106442509014505	0.0756367823032919
TRIM66	-0.00913403623731401	0.876588054757822
NCOA6	-0.0741114645181096	0.220640956157722
PECAM1	0.00806258072645516	0.887649654390284
ARHGAP10	0.00429043280435426	0.915698389084054
WDR18	0.00572499765761592	0.912453847719603
ZNF286A	0.0214940674565272	0.677792156672983
DAK	-0.107181252451078	0.0443164733905741
ABCB4	-0.0525374014728204	0.323760383063064
RAPGEF1	0.0418872812735556	0.510393280660639
MSMB	-0.0339611776449247	0.565921491129445
UBE2V1P9 /// UBE2V1P9	0.030563050259059	0.59280414514563
DLK2	-0.0517133103242653	0.363021109902972
FDPS	-0.154028105380421	0.0079454632315894
PAX6	-0.0666753049130371	0.225533363455555
SLC6A9	-0.112111495181153	0.0209229272346794
STYXL1	-0.111574535940205	0.0504947319415014
MUC6	-0.0265775028423851	0.579385047018541
MOCS3	-0.0211000118967339	0.730370545464625
ABI2	-0.0453713380326022	0.234990548648449
PCDH12	-0.0289838964782598	0.625165106423513
YTHDF2	0.103360042702906	0.0468709484867563
INS	-0.013967617980069	0.828622072513005
GSC2	-0.0207688291702879	0.677899473830717
NXF3	-0.0539292433568805	0.289172187231938
TMEM214	-0.00923029551448806	0.88028986796155
SLC27A6	0.054336431405801	0.389657114327306
A4GALT	-0.0460771271340548	0.440881391623821
SYNPO	-0.127320936034408	0.038633852347414
LINC00939	-0.0220381702554318	0.681465101538596
ACTN1	0.121828429978267	0.0241357724898546
HCRP1	-0.0228264685018074	0.69272868022272
GPNMB	-0.0365326797681043	0.5316634698081
KCNIP2	0.0414666516304401	0.46024603913778
PDZD7	0.0150422872010925	0.777984525928742
USH1C	-0.0438958598659394	0.448325567333913
CHRNB2	-0.0309541276249927	0.544531699723599
SND1-IT1	-0.00972847808876409	0.817799478095393
KCNK3	-0.00837827716847572	0.861954887733665
MIR6834 /// PFDN6	-0.0235911515815159	0.693147167328312
HS3ST1	0.00133209092753805	0.980939079427107
NPPA	0.0033421679275456	0.950719433920684
DNALI1	-0.0413078990326001	0.353436009004241
ALKBH4	-0.0791929781322374	0.131804056274288
GDE1	-0.0711380501521628	0.110935820545601
FAM65B	0.00466863641123627	0.922050249464667
POLR3F	0.0595665903731968	0.31544910277306
CHRND	-0.0781446772989103	0.149594415531017
HMGB3	-0.131808802469194	0.0204012932495137
CLSTN3	-0.0409744740941926	0.502024634534662
SLC25A23	-0.103896152934779	0.0621717587704787
INPP5E	0.0651775717952923	0.287082647570065
ACE	-0.0946564080489081	0.0542412036780288
HLA-DRB6	0.00685661903985846	0.895197883380766
BOLA2 /// BOLA2B	-0.0309540238170243	0.618246128367128
CACNA1D	-0.0503727468333279	0.424624612548028
ERN2	-0.0627043470489124	0.290777107400996
CEP250	-0.112845763880427	0.0392369826366618
IL4I1 /// NUP62	0.025859287873196	0.609003775205792
KCNIP1	-0.059075550382242	0.280809606316067
C1R	-0.056424881431143	0.322785451809414
FLT4	0.03692621030073	0.492342132723546
SUMO1P2 /// SUMO1P2	-0.046418710777167	0.43198674566194
PACS1	-0.0355113629873145	0.529555091245911
USP32 /// USP6	0.00540787049094948	0.919027869685947
KIFC3	0.0530271969329803	0.313479124794514
SULT4A1	0.000566817295292843	0.991089877445609
RBM22	0.136336890893128	0.0217890980789204
STK25	-0.0483388004492706	0.336340240893397
STX5	-0.0423106042481791	0.426190076133568
APOLD1 /// DDX47	0.178010009367767	0.000252372343658897
THY1	-0.0364568711775242	0.465512208248725
SLC4A3	-0.0232362807028945	0.661273212944113
KRT19P2 /// MIR492	0.0622686824239178	0.250427935467277
SYN1	0.137829969119569	0.00145397148119431
ATP8B3	-0.0394729145054304	0.464931801619848
BRDT	0.0371298289619593	0.495165593619408
UGT2B28	-0.0395222538043436	0.505025824327666
VPS33B	-0.0193234169148475	0.74076129626081
GRB14	0.0535327760978297	0.133481771081081
ADAMTS2	-0.0647141763894874	0.214104531933094
CACNA1B	0.0164352482934813	0.767396214213069
LYPD3	-0.0369703940778932	0.516031700032236
RPP14	0.0972736266105123	0.0517820098526832
NASP	0.111636338222829	0.0467406241138526
GFOD2	0.0128841124094299	0.81594836571327
GRB7	0.0170548679384117	0.769333475778338
ZDHHC3	-0.0443827455706423	0.292811829499585
NSL1	-0.166088935538031	0.000768535698209483
CCDC25	-0.139515592057966	0.00451451971577192
MYBBP1A	0.0742642996865994	0.191393377683168
APOBEC2	0.0538000883315268	0.365891862267982
SPTBN5	-0.0119279203695548	0.817887582238888
LBX1	-0.0441940646612267	0.344721232489365
MOS	-0.00295872024637056	0.956202727384875
LRRC6	-0.0200721769384016	0.753638746915311
HGC6.3	-0.010977157764489	0.819496550478199
HLA-F-AS1	-0.198090502543475	0.000456858603664553
B3GNT4	-0.0562887575869508	0.199207966833559
USF2	-0.0492182562844121	0.319626729209852
HNRNPUL2	-0.0416169226105003	0.476398207810878
CYP20A1	0.0373569947898593	0.527179010112423
FAM189A1	0.00752687092029536	0.870766632252378
TGM4	-0.00486704762861967	0.93037066377216
ATP11A	0.176526268793482	0.0070348314332137
ATF4	0.00636499257247536	0.899587465763277
METTL2B	0.0291633485797123	0.579916445312306
AVPR1B	-0.00113752599999373	0.983887554351873
NUDCD3	0.0308888690688471	0.631453112266559
FBXW2	-0.00065174118477529	0.990190033602339
PAX4	0.00822682634239946	0.867424449936192
IPO13	-0.0408379234148466	0.510015927008279
SNAPC4	0.0875005657337011	0.040706847851862
ZFHX2	-0.0442561720797086	0.460685044107299
FAM168B	0.0948394862246449	0.0164389675315568
RNF115	0.0272671429003779	0.678817487146027
BIN3	0.238316046605084	1.28557405582213e-06
SARM1	0.00512147914130967	0.911950536399618
NGLY1	0.0839149847065288	0.203337419661333
TEX28	-0.0153039503478185	0.779529307990017
BCL7C	-0.0807769613387634	0.135746699935041
SDC3	0.00132266181703855	0.981509541995713
S100A9	-0.0545400131304294	0.334692824128027
FHIT	0.00562492955978744	0.922688401860194
DAO	-0.045141027115938	0.406500010343356
POLM	-0.0558496702789801	0.372658225997887
DNAL4	-0.114908981534414	0.021457732530827
UGGT2	0.0136645621413116	0.82628788911099
ASCC3	0.0279182073804431	0.567810540617329
GJA4	-0.062874651259051	0.278543662446405
SGCA	-0.135988267713766	0.021430426805235
FMNL1	-0.0178649401594155	0.741445823937535
GPR85	-0.120471773557967	0.0137248994029456
CCNH	-0.036505239096007	0.469555305804196
NKX2-8	0.0405326419510921	0.463718470735783
SNX6	-0.0197157632699181	0.63764120059021
DHX40	-0.15252074386955	0.00114876760904624
NPFF	-0.0580397788079621	0.277833409923806
USP22	-0.0203866833478159	0.630830979347354
SLC6A2	0.038261427851455	0.56314086091661
RNF123	-0.00588090158332477	0.916806698713826
NFRKB	0.0410398672898609	0.416174533449604
YPEL5	-0.0834985414130323	0.116702713496238
CRYGA	-0.013645350878619	0.791539060482061
HPGDS	-0.0734523945634011	0.137240606716298
NUP188	0.0613546484963825	0.25483170400675
NR1H2	-0.0598354458967307	0.320841106926296
PRPF18	0.0623392171032702	0.250731512122926
PCDHB11	-0.0569754148170265	0.2532544226544
MTHFSD	-0.0689555599619487	0.225325165967314
S100A11P1 /// S100A11P1	-0.0784226074456491	0.142697199902258
R3HDM2	-0.124836199844193	0.00679252193988974
CNTD2	-0.0762573096557952	0.174497095734394
FKBPL	-0.151701891733691	0.000451075597540885
CYAT1 /// IGLC1 /// IGLV1-44	-0.046574679333327	0.438422554280334
HOXD13	-0.0302337292065147	0.606711057657154
ABCD1P2 /// ABCD1P2	-0.0248762595217302	0.62761983719645
LRRC8D	0.0536957471902255	0.193547277903727
S1PR5	0.00579145825181637	0.915593523293812
GTF2H5	-0.229456914132234	5.00273536874904e-07
TEC	-0.0801297517137618	0.114710997657318
TRIM17	-0.0247524388025333	0.665017688614887
PRELP	-0.067291853052529	0.191719322338149
CLEC11A	-0.0297646491883974	0.584848115856851
HINFP	-0.113664361431151	0.0703692805915106
KRTAP5-8	-0.018004595835138	0.74297349935438
TBCAP2 /// TBCAP2	-0.0455888819094166	0.394941771460487
ZBTB32	-0.0269974225326015	0.579287700414862
EXOSC7	0.014689504119568	0.697277219445245
F2	-0.0702430961775296	0.202724431831657
DPM1	0.0555011399909535	0.321287210863183
AK1	-0.191485816996373	2.66072334614333e-05
SLC6A7	0.0426928682500041	0.399249717141679
CCNK	-0.00457561502716786	0.940230799398379
ALDH7A1	-0.0255502262318776	0.639234134130458
EMID1	-0.0291912919456445	0.608186907934837
GSTO1	0.0410008163587108	0.48212082956058
KCNJ3	-0.0637343196811546	0.243593245036447
SULT2B1	-0.062225420124995	0.263611482410548
EXTL3	0.0742279308641347	0.190714781005358
CLTA	-0.0679468548985431	0.180763373883128
ZBTB25	-0.00422478646376145	0.934596126787497
CEACAM21	-0.0757615984003568	0.251731656521063
TYK2	-0.0804555646177416	0.101151064680959
SELPLG	-0.00395830533333008	0.93384362600156
RASAL1	0.00793294941848544	0.890174558631398
